Time,,,,,,,,,,,,,,,,
1.10E-09,1.8,0.000364129,0.000364043,0.000493099,0.000493099,0,1.8,0,0,,,,,,,
1.11E-09,1.8,0.000265106,0.00026504,0.000396315,0.000396315,0,1.8,0,0,,,,,,,
1.11E-09,1.8,0.000294086,0.000294056,0.000431688,0.000431688,0,1.8,0,0,,,,,,,
1.12E-09,1.8,0.000279255,0.000279257,0.000416075,0.000416075,0,1.8,0,0,,,,,,,
1.12E-09,1.8,0.000260617,0.000260624,0.000389225,0.000389225,0,1.8,0,0,,,,,,,
1.12E-09,1.8,0.000215859,0.000215882,0.000328878,0.000328878,0,1.8,0,0,,,,,,,
1.13E-09,1.8,0.000148288,0.000148327,0.000227157,0.000227157,0,1.8,0,0,,,,,,,
1.14E-09,1.8,0.000119094,0.000119137,0.000184312,0.000184312,0,1.8,0,0,,,,,,,
1.14E-09,1.8,8.10E-05,8.10E-05,0.000124992,0.000124992,0,1.8,0,0,,,,,,,
1.16E-09,1.8,3.37E-05,3.37E-05,5.33E-05,5.33E-05,0,1.8,0,0,,,,,,,
1.19E-09,1.8,1.08E-05,1.08E-05,1.63E-05,1.63E-05,0,1.8,0,0,,,,,,,
1.22E-09,1.8,3.29E-06,3.29E-06,5.72E-06,5.72E-06,0,1.8,0,0,,,,,,,
1.27E-09,1.8,3.33E-06,3.32E-06,4.53E-06,4.53E-06,0,1.8,0,0,,,,,,,
1.30E-09,1.8,5.22E-07,5.20E-07,1.37E-06,1.37E-06,0,1.8,0,0,,,,,,,
1.33E-09,1.8,2.25E-06,2.25E-06,2.85E-06,2.85E-06,0,1.8,0,0,,,,,,,
1.34E-09,1.8,2.93E-08,2.79E-08,5.83E-07,5.83E-07,0,1.8,0,0,,,,,,,
1.36E-09,1.8,2.02E-06,2.02E-06,2.51E-06,2.51E-06,0,1.8,0,0,,,,,,,
1.38E-09,1.8,-1.81E-07,-1.82E-07,2.41E-07,2.41E-07,0,1.8,0,0,,,,,,,
1.39E-09,1.8,1.87E-06,1.86E-06,2.27E-06,2.27E-06,0,1.8,0,0,,,,,,,
1.40E-09,1.8,-2.76E-07,-2.76E-07,7.75E-08,7.75E-08,0,1.8,0,0,,,,,,,
1.42E-09,1.8,1.71E-06,1.71E-06,2.03E-06,2.03E-06,0,1.8,0,0,,,,,,,
1.45E-09,1.8,-4.33E-07,-4.34E-07,-1.81E-07,-1.81E-07,0,1.8,0,0,,,,,,,
1.50E-09,1.8,1.52E-06,1.52E-06,1.72E-06,1.72E-06,0,1.8,0,0,,,,,,,
1.58E-09,1.8,-6.16E-07,-6.16E-07,-4.82E-07,-4.82E-07,0,1.8,0,0,,,,,,,
1.70E-09,1.8,1.36E-06,1.36E-06,1.46E-06,1.46E-06,0,1.8,0,0,,,,,,,
1.85E-09,1.8,-7.19E-07,-7.19E-07,-6.63E-07,-6.63E-07,0,1.8,0,0,,,,,,,
2.08E-09,1.8,1.29E-06,1.29E-06,1.33E-06,1.33E-06,0,1.8,0,0,,,,,,,
2.52E-09,1.8,-7.63E-07,-7.63E-07,-7.44E-07,-7.44E-07,0,1.8,0,0,,,,,,,
3.10E-09,1.8,1.27E-06,1.27E-06,1.29E-06,1.29E-06,0,1.8,0,0,,,,,,,
3.10E-09,1.8,-0.000430642,-0.000430642,-0.000418004,-0.000418004,0,1.79296875,0,0,,,,,,,
3.10E-09,1.8,-0.001345812,-0.001345812,-0.001319248,-0.001319248,0,1.77890625,0,0,,,,,,,
3.10E-09,1.8,-0.001974814,-0.001974814,-0.001986505,-0.001986505,0,1.75078125,0,0,,,,,,,
3.10E-09,1.8,-0.002230812,-0.002230812,-0.00232058,-0.00232058,0,1.711332871,0,0,,,,,,,
3.11E-09,1.8,-0.002260995,-0.002260994,-0.002415736,-0.002415736,0,1.634368675,0,0,,,,,,,
3.12E-09,1.8,-0.002240297,-0.002240296,-0.002389217,-0.002389217,0,1.526155189,0,0,,,,,,,
3.13E-09,1.8,-0.002217503,-0.002217503,-0.002350662,-0.002350662,0,1.337966434,0,0,,,,,,,
3.15E-09,1.8,-0.002192341,-0.002192341,-0.002275657,-0.002275657,0,0.962064477,0,0,,,,,,,
3.17E-09,1.8,-0.001063426,-0.001063426,-0.001044668,-0.001044668,0,0.481032238,0,0,,,,,,,
3.19E-09,1.8,-0.000131772,-0.000131773,-0.000128801,-0.000128801,0,0.240516119,0,0,,,,,,,
3.20E-09,1.8,-0.000588268,-0.000588268,-0.000592133,-0.000592133,0,0,0,0,,,,,,,
3.20E-09,1.8,-0.000352895,-0.000352895,-0.000466475,-0.000466475,0,0,0,0,,,,,,,
3.20E-09,1.8,-3.06E-05,-3.06E-05,-5.87E-05,-5.87E-05,0,0,0,0,,,,,,,
3.20E-09,1.8,0.00011806,0.00011806,9.93E-05,9.93E-05,0,0,0,0,,,,,,,
3.21E-09,1.8,8.97E-05,8.97E-05,0.000106749,0.000106749,0,0,0,0,,,,,,,
3.21E-09,1.8,7.34E-05,7.34E-05,6.42E-05,6.42E-05,0,0,0,0,,,,,,,
3.22E-09,1.8,3.01E-05,3.01E-05,3.91E-05,3.91E-05,0,0,0,0,,,,,,,
3.24E-09,1.8,8.70E-06,8.70E-06,7.66E-08,7.66E-08,0,0,0,0,,,,,,,
3.27E-09,1.8,-2.75E-06,-2.75E-06,5.35E-06,5.35E-06,0,0,0,0,,,,,,,
3.32E-09,1.8,2.55E-06,2.55E-06,-5.26E-06,-5.26E-06,0,0,0,0,,,,,,,
3.39E-09,1.8,-2.07E-06,-2.07E-06,5.60E-06,5.60E-06,0,0,0,0,,,,,,,
3.54E-09,1.8,2.33E-06,2.33E-06,-5.25E-06,-5.25E-06,0,0,0,0,,,,,,,
3.84E-09,1.8,-1.99E-06,-1.99E-06,5.58E-06,5.58E-06,0,0,0,0,,,,,,,
4.44E-09,1.8,2.29E-06,2.29E-06,-5.24E-06,-5.24E-06,0,0,0,0,,,,,,,
5.00E-09,1.8,-1.97E-06,-1.97E-06,5.57E-06,5.57E-06,0,0,0,0,,,,,,,
5.01E-09,1.8,2.16E-08,2.16E-08,3.83E-07,3.83E-07,0.1125,0,0,0,,,,,,,
5.02E-09,1.8,1.87E-07,1.87E-07,-9.79E-08,-9.79E-08,0.290142067,0,0,0,,,,,,,
5.03E-09,1.8,-1.40E-08,-1.40E-08,3.11E-07,3.11E-07,0.490487782,0,0,0,,,,,,,
5.03E-09,1.8,1.52E-07,1.52E-07,1.63E-07,1.63E-07,0.550118295,0,0,0,,,,,,,
5.04E-09,1.8,3.14E-08,3.14E-08,2.69E-07,2.69E-07,0.669379321,0,0,0,,,,,,,
5.04E-09,1.8,2.98E-07,2.98E-07,1.56E-07,1.56E-07,0.809629127,0,0,0,,,,,,,
5.05E-09,1.8,8.66E-08,8.66E-08,2.05E-07,2.05E-07,0.953065989,0,0,0,,,,,,,
5.06E-09,1.8,2.36E-07,2.36E-07,1.32E-07,1.32E-07,1.110712187,0,0,0,,,,,,,
5.06E-09,1.8,3.84E-08,3.89E-08,1.53E-07,1.53E-07,1.158529255,0,0,0,,,,,,,
5.07E-09,1.8,1.77E-07,1.78E-07,-1.48E-08,-1.48E-08,1.254163391,0,0,0,,,,,,,
5.07E-09,1.8,-1.46E-07,-1.44E-07,-8.64E-09,-8.64E-09,1.343480258,0,0,0,,,,,,,
5.08E-09,1.8,4.75E-08,4.59E-08,2.35E-07,2.35E-07,1.413438065,0,0,0,,,,,,,
5.08E-09,1.8,6.49E-08,5.86E-08,1.33E-08,1.33E-08,1.478488998,0,0,0,,,,,,,
5.08E-09,1.8,5.47E-07,5.29E-07,3.64E-07,3.64E-07,1.50566107,0,0,0,,,,,,,
5.08E-09,1.8,8.31E-07,7.80E-07,-7.22E-08,-7.22E-08,1.517973607,0,0,0,,,,,,,
5.09E-09,1.8,1.46E-06,1.47E-06,3.79E-07,3.79E-07,1.542598681,0,0,0,,,,,,,
5.09E-09,1.8,4.59E-07,5.05E-07,-9.11E-08,-9.11E-08,1.565168524,0,0,0,,,,,,,
5.09E-09,1.8,4.19E-07,4.11E-07,3.40E-07,3.40E-07,1.592084219,0,0,0,,,,,,,
5.09E-09,1.8,2.62E-08,3.98E-08,-1.29E-07,-1.29E-07,1.6192743,0,0,0,,,,,,,
5.09E-09,1.8,2.50E-07,2.43E-07,2.59E-07,2.59E-07,1.658113879,0,0,0,,,,,,,
5.10E-09,1.8,-4.02E-08,-3.32E-08,-2.32E-07,-2.32E-07,1.716131074,0,0,0,,,,,,,
5.10E-09,1.8,2.30E-07,2.24E-07,1.99E-07,1.99E-07,1.758065537,0,0,0,,,,,,,
5.10E-09,1.8,-6.20E-09,-9.26E-10,-1.24E-07,-1.24E-07,1.8,0,0,0,,,,,,,
5.10E-09,1.8,-2.40E-08,-2.38E-08,1.45E-07,1.45E-07,1.8,0,0,0,,,,,,,
5.10E-09,1.8,3.40E-08,3.37E-08,3.41E-07,3.41E-07,1.8,0,0,0,,,,,,,
5.10E-09,1.8,2.19E-07,2.19E-07,6.39E-07,6.39E-07,1.8,0,0,0,,,,,,,
5.10E-09,1.8,2.25E-07,2.24E-07,7.23E-07,7.23E-07,1.8,0,0,0,,,,,,,
5.10E-09,1.8,1.90E-07,1.90E-07,7.47E-07,7.47E-07,1.8,0,0,0,,,,,,,
5.11E-09,1.8,1.48E-07,1.48E-07,6.98E-07,6.98E-07,1.8,0,0,0,,,,,,,
5.11E-09,1.8,1.31E-07,1.31E-07,2.71E-07,2.71E-07,1.8,0,0,0,,,,,,,
5.11E-09,1.8,1.39E-07,1.39E-07,1.78E-07,1.78E-07,1.8,0,0,0,,,,,,,
5.11E-09,1.8,1.39E-07,1.39E-07,1.52E-07,1.52E-07,1.8,0,0,0,,,,,,,
5.11E-09,1.8,1.44E-07,1.44E-07,1.54E-07,1.54E-07,1.8,0,0,0,,,,,,,
5.11E-09,1.8,1.43E-07,1.43E-07,1.31E-07,1.31E-07,1.8,0,0,0,,,,,,,
5.12E-09,1.8,1.47E-07,1.47E-07,1.42E-07,1.42E-07,1.8,0,0,0,,,,,,,
5.12E-09,1.8,1.46E-07,1.46E-07,1.32E-07,1.32E-07,1.8,0,0,0,,,,,,,
5.12E-09,1.8,1.50E-07,1.50E-07,1.42E-07,1.42E-07,1.8,0,0,0,,,,,,,
5.12E-09,1.8,1.49E-07,1.49E-07,1.36E-07,1.36E-07,1.8,0,0,0,,,,,,,
5.12E-09,1.8,1.54E-07,1.54E-07,1.49E-07,1.49E-07,1.8,0,0,0,,,,,,,
5.13E-09,1.8,1.55E-07,1.55E-07,1.51E-07,1.51E-07,1.8,0,0,0,,,,,,,
5.13E-09,1.8,1.59E-07,1.59E-07,1.63E-07,1.63E-07,1.8,0,0,0,,,,,,,
5.14E-09,1.8,1.58E-07,1.58E-07,1.61E-07,1.61E-07,1.8,0,0,0,,,,,,,
5.15E-09,1.8,1.62E-07,1.62E-07,1.74E-07,1.74E-07,1.8,0,0,0,,,,,,,
5.18E-09,1.8,1.61E-07,1.61E-07,1.70E-07,1.70E-07,1.8,0,0,0,,,,,,,
5.23E-09,1.8,1.63E-07,1.63E-07,1.77E-07,1.77E-07,1.8,0,0,0,,,,,,,
5.33E-09,1.8,1.61E-07,1.61E-07,1.70E-07,1.70E-07,1.8,0,0,0,,,,,,,
5.49E-09,1.8,1.63E-07,1.63E-07,1.77E-07,1.77E-07,1.8,0,0,0,,,,,,,
5.78E-09,1.8,1.61E-07,1.61E-07,1.70E-07,1.70E-07,1.8,0,0,0,,,,,,,
6.00E-09,1.8,1.63E-07,1.63E-07,1.77E-07,1.77E-07,1.8,0,0,0,,,,,,,
6.00E-09,1.8,0.000309664,0.000309665,0.000309708,0.000309708,1.8,0,0,0,,,,,,,
6.00E-09,1.8,0.000545487,0.000545487,0.00054557,0.00054557,1.8,0,0,0,,,,,,,
6.01E-09,1.8,0.000458107,0.000458107,0.000459969,0.000459969,1.8,0,0,0,,,,,,,
6.02E-09,1.8,0.000473041,0.000473041,0.000550391,0.000550391,1.8,0,0,0,,,,,,,
6.04E-09,1.8,0.002253547,0.002253545,0.010597273,0.010597273,1.8,0,0,0,,,,,,,
6.06E-09,1.8,0.003934388,0.003934491,0.041793187,0.041793187,1.8,0,0,0,,,,,,,
6.08E-09,1.8,0.00361207,0.00362266,0.070836967,0.070836967,1.8,0,0,0,,,,,,,
6.09E-09,1.8,0.00068855,0.000709273,0.078814753,0.078814753,1.8,0,0,0,,,,,,,
6.09E-09,1.8,-0.00100519,-0.000984484,0.080467373,0.080467373,1.8,0,0,0,,,,,,,
6.10E-09,1.8,-0.002015575,-0.002001351,0.079980474,0.079980474,1.8,0,0,0,,,,,,,
6.10E-09,1.8,-0.00249009,-0.002478513,0.078578158,0.078578158,1.8,0,0,0,,,,,,,
6.10E-09,1.8,-0.002512977,-0.002502925,0.078149408,0.078149408,1.8,0,0,0,,,,,,,
6.10E-09,1.8,-0.002080024,-0.002074964,0.07758741,0.07758741,1.8,0,0,0,,,,,,,
6.11E-09,1.8,-0.000819478,-0.000829257,0.076698412,0.076698412,1.8,0,0,0,,,,,,,
6.11E-09,1.8,0.001313489,0.001276953,0.075064257,0.075064257,1.8,0,0,0,,,,,,,
6.12E-09,1.8,0.003892026,0.003822476,0.072760507,0.072760507,1.8,0,0,0,,,,,,,
6.13E-09,1.8,0.006299555,0.006203064,0.069835179,0.069835179,1.8,0,0,0,,,,,,,
6.13E-09,1.8,0.007925025,0.007811832,0.066442331,0.066442331,1.8,0,0,0,,,,,,,
6.14E-09,1.8,0.00860881,0.008494776,0.062541379,0.062541379,1.8,0,0,0,,,,,,,
6.16E-09,1.8,0.008500123,0.008391233,0.058254203,0.058254203,1.8,0,0,0,,,,,,,
6.17E-09,1.8,0.007858905,0.007757842,0.05400912,0.05400912,1.8,0,0,0,,,,,,,
6.18E-09,1.8,0.006723747,0.006630118,0.048280376,0.048280376,1.8,0,0,0,,,,,,,
6.20E-09,1.8,0.005448254,0.005365844,0.042849448,0.042849448,1.8,0,0,0,,,,,,,
6.22E-09,1.8,0.00408969,0.004025501,0.036744696,0.036744696,1.8,0,0,0,,,,,,,
6.26E-09,1.8,0.002615398,0.002582216,0.028271757,0.028271757,1.8,0,0,0,,,,,,,
6.29E-09,1.8,0.001808707,0.0017907,0.020764669,0.020764669,1.8,0,0,0,,,,,,,
6.34E-09,1.8,0.001228283,0.001217374,0.014048059,0.014048059,1.8,0,0,0,,,,,,,
6.41E-09,1.8,0.000765214,0.00075896,0.007998191,0.007998191,1.8,0,0,0,,,,,,,
6.50E-09,1.8,0.000418232,0.000415116,0.003766989,0.003766989,1.8,0,0,0,,,,,,,
6.58E-09,1.8,0.00026565,0.000263837,0.001902213,0.001902213,1.8,0,0,0,,,,,,,
6.67E-09,1.8,0.000149148,0.000148283,0.000856679,0.000856679,1.8,0,0,0,,,,,,,
6.78E-09,1.8,9.60E-05,9.55E-05,0.000324046,0.000324046,1.8,0,0,0,,,,,,,
6.91E-09,1.8,4.45E-05,4.44E-05,9.32E-05,9.32E-05,1.8,0,0,0,,,,,,,
7.09E-09,1.8,3.54E-05,3.53E-05,2.50E-05,2.50E-05,1.8,0,0,0,,,,,,,
7.31E-09,1.8,1.10E-05,1.11E-05,5.33E-06,5.33E-06,1.8,0,0,0,,,,,,,
7.61E-09,1.8,1.72E-05,1.72E-05,9.11E-06,9.11E-06,1.8,0,0,0,,,,,,,
7.86E-09,1.8,1.73E-06,1.79E-06,1.88E-06,1.88E-06,1.8,0,0,0,,,,,,,
8.10E-09,1.8,1.28E-05,1.27E-05,7.31E-06,7.31E-06,1.8,0,0,0,,,,,,,
8.10E-09,1.8,-0.00042979,-0.000429847,-0.000500872,-0.000500872,1.79296875,0,0,0,,,,,,,
8.10E-09,1.8,-0.00137946,-0.001379498,-0.00133825,-0.00133825,1.77890625,0,0,0,,,,,,,
8.10E-09,1.8,-0.001969298,-0.001969326,-0.001996235,-0.001996235,1.75078125,0,0,0,,,,,,,
8.10E-09,1.8,-0.002082427,-0.002082494,-0.002107087,-0.002107087,1.719924558,0,0,0,,,,,,,
8.11E-09,1.8,-0.002162147,-0.002162226,-0.002208227,-0.002208227,1.679209749,0,0,0,,,,,,,
8.11E-09,1.8,-0.00237458,-0.002374679,-0.002416869,-0.002416869,1.605817767,0,0,0,,,,,,,
8.12E-09,1.8,-0.002700365,-0.002700443,-0.002750203,-0.002750203,1.496195348,0,0,0,,,,,,,
8.13E-09,1.8,-0.003157955,-0.003158014,-0.003191217,-0.003191217,1.328986221,0,0,0,,,,,,,
8.14E-09,1.8,-0.003569969,-0.003569984,-0.003601015,-0.003601015,1.013429598,0,0,0,,,,,,,
8.17E-09,1.8,-0.002091667,-0.002091675,-0.002092024,-0.002092024,0.584693268,0,0,0,,,,,,,
8.18E-09,1.8,-0.000117332,-0.000117326,-0.000122229,-0.000122229,0.292346634,0,0,0,,,,,,,
8.20E-09,1.8,-0.000663443,-0.000663448,-0.000659075,-0.000659075,2.11E-14,0,0,0,,,,,,,
8.20E-09,1.8,-0.00014016,-0.00014016,-0.00013998,-0.00013998,0,0,0,0,,,,,,,
8.20E-09,1.8,0.000175744,0.000175744,0.000175547,0.000175547,0,0,0,0,,,,,,,
8.21E-09,1.8,0.000115864,0.000115864,0.00011595,0.00011595,0,0,0,0,,,,,,,
8.21E-09,1.8,8.00E-05,8.00E-05,7.99E-05,7.99E-05,0,0,0,0,,,,,,,
8.21E-09,1.8,5.87E-05,5.87E-05,5.88E-05,5.88E-05,0,0,0,0,,,,,,,
8.21E-09,1.8,5.14E-05,5.14E-05,5.13E-05,5.13E-05,0,0,0,0,,,,,,,
8.22E-09,1.8,4.09E-05,4.09E-05,4.10E-05,4.10E-05,0,0,0,0,,,,,,,
8.22E-09,1.8,2.50E-05,2.50E-05,2.49E-05,2.49E-05,0,0,0,0,,,,,,,
8.24E-09,1.8,1.04E-05,1.04E-05,1.05E-05,1.05E-05,0,0,0,0,,,,,,,
8.26E-09,1.8,6.10E-07,6.11E-07,5.54E-07,5.54E-07,0,0,0,0,,,,,,,
8.30E-09,1.8,-3.31E-08,-3.32E-08,2.02E-08,2.02E-08,0,0,0,0,,,,,,,
8.38E-09,1.8,-1.53E-07,-1.53E-07,-2.08E-07,-2.08E-07,0,0,0,0,,,,,,,
8.51E-09,1.8,1.23E-07,1.23E-07,1.76E-07,1.76E-07,0,0,0,0,,,,,,,
8.78E-09,1.8,-1.94E-07,-1.94E-07,-2.50E-07,-2.50E-07,0,0,0,0,,,,,,,
9.33E-09,1.8,1.47E-07,1.47E-07,2.00E-07,2.00E-07,0,0,0,0,,,,,,,
1.02E-08,1.8,-1.92E-07,-1.92E-07,-2.48E-07,-2.48E-07,0,0,0,0,,,,,,,
1.10E-08,1.8,1.64E-07,1.64E-07,2.17E-07,2.17E-07,0,0,0,0,,,,,,,
1.10E-08,1.8,0.000141715,0.000141715,0.000141724,0.00014115,0,0.00703125,0.00703125,0,,,,,,,
1.10E-08,1.8,0.000355633,0.000355633,0.000355627,0.000354167,0,0.02109375,0.02109375,0,,,,,,,
1.10E-08,1.8,0.000491715,0.000491715,0.000491719,0.000490366,0,0.04921875,0.04921875,0,,,,,,,
1.10E-08,1.8,0.000492038,0.000492038,0.000492029,0.000543088,0,0.098960413,0.098960413,0,,,,,,,
1.10E-08,1.8,0.000443967,0.000443967,0.000443925,0.000410278,0,0.19844374,0.19844374,0,,,,,,,
1.10E-08,1.8,7.41E-05,7.41E-05,7.34E-05,3.03E-05,0,0.397410394,0.397410394,0,,,,,,,
1.10E-08,1.8,-0.000856673,-0.000856673,-0.000858542,-0.001342448,0,0.605059307,0.605059307,0,,,,,,,
1.10E-08,1.8,0.001683636,0.001683636,0.001683226,0.001267314,0,0.815431318,0.815431318,0,,,,,,,
1.11E-08,1.8,0.002238899,0.0022389,0.00223912,0.002231531,0,0.978951404,0.978951404,0,,,,,,,
1.11E-08,1.8,0.002322821,0.002322839,0.002329607,0.002497599,0,1.149850145,1.149850145,0,,,,,,,
1.11E-08,1.8,0.001963862,0.001963927,0.001991769,0.002021451,0,1.320423835,1.320423835,0,,,,,,,
1.11E-08,1.8,0.001849161,0.001849199,0.00186761,0.001845106,0,1.503715707,1.503715707,0,,,,,,,
1.11E-08,1.8,0.001765928,0.001765886,0.001748828,0.001695149,0,1.651857853,1.651857853,0,,,,,,,
1.11E-08,1.8,0.002022063,0.002022025,0.002004505,0.00203711,0,1.8,1.8,0,,,,,,,
1.11E-08,1.8,0.001487229,0.001487191,0.001469753,0.001520296,0,1.8,1.8,0,,,,,,,
1.11E-08,1.8,0.000702662,0.000702625,0.00068548,0.000775424,0,1.8,1.8,0,,,,,,,
1.11E-08,1.8,0.000223143,0.000223108,0.000207688,0.000336087,0,1.8,1.8,0,,,,,,,
1.11E-08,1.8,0.000204049,0.000204021,0.000191326,0.000317306,0,1.8,1.8,0,,,,,,,
1.11E-08,1.8,0.000263459,0.000263438,0.000254285,0.000386793,0,1.8,1.8,0,,,,,,,
1.11E-08,1.8,0.000239853,0.00023984,0.000234038,0.000363264,0,1.8,1.8,0,,,,,,,
1.11E-08,1.8,0.000166403,0.000166396,0.00016334,0.000256691,0,1.8,1.8,0,,,,,,,
1.11E-08,1.8,9.81E-05,9.81E-05,9.68E-05,0.000152327,0,1.8,1.8,0,,,,,,,
1.12E-08,1.8,3.61E-05,3.61E-05,3.58E-05,5.68E-05,0,1.8,1.8,0,,,,,,,
1.12E-08,1.8,1.85E-05,1.85E-05,1.85E-05,2.89E-05,0,1.8,1.8,0,,,,,,,
1.12E-08,1.8,1.95E-06,1.95E-06,1.97E-06,3.49E-06,0,1.8,1.8,0,,,,,,,
1.13E-08,1.8,5.87E-06,5.87E-06,5.85E-06,8.81E-06,0,1.8,1.8,0,,,,,,,
1.13E-08,1.8,-1.78E-06,-1.78E-06,-1.76E-06,-2.39E-06,0,1.8,1.8,0,,,,,,,
1.14E-08,1.8,3.65E-06,3.65E-06,3.64E-06,5.34E-06,0,1.8,1.8,0,,,,,,,
1.15E-08,1.8,-2.41E-06,-2.41E-06,-2.39E-06,-3.56E-06,0,1.8,1.8,0,,,,,,,
1.17E-08,1.8,3.12E-06,3.12E-06,3.11E-06,4.34E-06,0,1.8,1.8,0,,,,,,,
1.19E-08,1.8,-2.49E-06,-2.49E-06,-2.47E-06,-3.72E-06,0,1.8,1.8,0,,,,,,,
1.22E-08,1.8,2.96E-06,2.96E-06,2.95E-06,4.07E-06,0,1.8,1.8,0,,,,,,,
1.26E-08,1.8,-2.48E-06,-2.48E-06,-2.47E-06,-3.72E-06,0,1.8,1.8,0,,,,,,,
1.31E-08,1.8,2.91E-06,2.90E-06,2.90E-06,3.98E-06,0,1.8,1.8,0,,,,,,,
1.31E-08,1.8,-0.000429411,-0.000429411,-0.00042942,-0.000416148,0,1.79296875,1.79296875,0,,,,,,,
1.31E-08,1.8,-0.0013449,-0.0013449,-0.001344886,-0.001318048,0,1.77890625,1.77890625,0,,,,,,,
1.31E-08,1.8,-0.001974803,-0.001974803,-0.001974753,-0.001986487,0,1.75078125,1.75078125,0,,,,,,,
1.31E-08,1.8,-0.002235776,-0.002235776,-0.002235734,-0.002327756,0,1.709875482,1.709875482,0,,,,,,,
1.31E-08,1.8,-0.002259866,-0.002259865,-0.002259858,-0.002415098,0,1.632431025,1.632431025,0,,,,,,,
1.31E-08,1.8,-0.002240196,-0.002240196,-0.002240201,-0.002388372,0,1.523055899,1.523055899,0,,,,,,,
1.31E-08,1.8,-0.00221695,-0.00221695,-0.002216947,-0.002350097,0,1.333406989,1.333406989,0,,,,,,,
1.31E-08,1.8,-0.002190723,-0.002190723,-0.002190726,-0.00227224,0,0.95410917,0.95410917,0,,,,,,,
1.32E-08,1.8,-0.001039309,-0.001039309,-0.001039307,-0.001021427,0,0.477054585,0.477054585,0,,,,,,,
1.32E-08,1.8,-0.00013437,-0.00013437,-0.000134372,-0.000134819,0,0.238527293,0.238527293,0,,,,,,,
1.32E-08,1.8,-0.000587557,-0.000587557,-0.000587555,-0.000586951,0,6.57E-14,3.60E-14,0,,,,,,,
1.32E-08,1.8,-0.0004644,-0.0004644,-0.000464399,-0.000463942,0,0,0,0,,,,,,,
1.32E-08,1.8,-6.03E-05,-6.03E-05,-6.03E-05,-6.01E-05,0,0,0,0,,,,,,,
1.32E-08,1.8,9.87E-05,9.87E-05,9.87E-05,9.87E-05,0,0,0,0,,,,,,,
1.32E-08,1.8,0.000106872,0.000106872,0.000106872,0.000106856,0,0,0,0,,,,,,,
1.32E-08,1.8,6.38E-05,6.38E-05,6.38E-05,6.38E-05,0,0,0,0,,,,,,,
1.32E-08,1.8,3.89E-05,3.89E-05,3.89E-05,3.89E-05,0,0,0,0,,,,,,,
